!Year  days-1950     R_AU      Phi    Theta V(km/s)  NR2(#/cc) TR-.6(K)     E/W     N/S    N(#/cc)     T(K)
 1973  8406.1250  3.39052  -65.779   -1.544 347.116   5.003035   4013.9  -1.484  -0.337   0.435211   8350.8
 1973  8406.1667  3.39080  -65.775   -1.544 344.369   4.730904   4065.6  -1.383  -0.107   0.411471   8458.8
 1973  8406.2083  3.39108  -65.770   -1.544 348.593   3.795776   4013.1  -1.779   0.452   0.330084   8350.0
 1973  8406.2500  3.39136  -65.766   -1.544 346.358   4.381654   4446.6  -2.890   0.695   0.380970   9252.3
 1973  8406.3333  3.39191  -65.756   -1.544 355.057   4.669867   4352.2   0.605  -0.199   0.405896   9056.9
 1973  8406.3750  3.39219  -65.752   -1.543 349.908   4.113615   4563.8   0.115  -0.351   0.357489   9497.6
 1973  8406.4167  3.39247  -65.747   -1.543 351.793   4.461673   4598.7   0.481  -0.483   0.387673   9570.8
 1973  8406.5417  3.39331  -65.733   -1.543 372.053   9.921222   5254.9   1.094   0.862   0.861627  10938.0
 1973  8406.6250  3.39386  -65.724   -1.543 377.320  13.192205   6890.0   3.385   0.162   1.145326  14342.8
 1973  8406.6667  3.39414  -65.719   -1.543 377.466  14.539143   7551.9   2.913   1.424   1.262058  15721.5
 1973  8406.7083  3.39442  -65.714   -1.543 386.312  18.882608   8443.3   3.499   1.299   1.638820  17578.0
 1973  8406.7500  3.39470  -65.710   -1.542 389.898  17.548924   5980.9   2.739   0.481   1.522820  12452.3
 1973  8406.9583  3.39609  -65.687   -1.542 428.385  34.997059  23730.3   3.463   2.249   3.034405  49418.7
 1973  8407.0000  3.39637  -65.682   -1.542 436.462  25.099643  12765.3   1.576   2.565   2.175897  26585.2
 1973  8407.0417  3.39664  -65.677   -1.542 443.544  15.013176  12834.3   3.175   2.365   1.301285  26730.3
 1973  8407.0833  3.39692  -65.673   -1.542 436.382  20.000775  28880.9   2.881   1.792   1.733308  60153.7
 1973  8407.1250  3.39720  -65.668   -1.541 451.082  20.748480  30039.8   1.540  -2.512   1.797812  62570.4
 1973  8407.1667  3.39748  -65.663   -1.541 458.738  30.009037  49053.1  -1.383  -1.857   2.599795 102178.6
 1973  8407.2500  3.39803  -65.654   -1.541 435.504  25.386245  32429.7   2.288   0.877   2.198587  67558.3
 1973  8407.3750  3.39886  -65.640   -1.541 443.638   4.907026  27157.0   0.334   0.548   0.424767  56582.5
 1973  8407.5000  3.39970  -65.626   -1.540 430.621  10.482623 100758.7  -5.840   2.123   0.906963 209964.9
 1973  8407.6250  3.40053  -65.613   -1.540 447.638  13.360287  89981.2  -7.014   2.874   1.155374 187533.8
 1973  8407.6667  3.40081  -65.608   -1.540 459.340  16.850598  87578.1  -7.213   5.242   1.456972 182534.4
 1973  8407.7083  3.40109  -65.603   -1.540 463.098  14.384617  68744.2  -7.135   5.401   1.243550 143287.0
 1973  8407.7500  3.40136  -65.599   -1.540 448.577  10.372788  46940.8  -6.528   2.113   0.896581  97845.8
 1973  8407.7917  3.40164  -65.594   -1.540 460.841  10.632010  60986.8  -6.948   2.358   0.918837 127130.3
 1973  8407.8333  3.40192  -65.589   -1.539 465.643  10.938025  64597.8  -7.031   3.829   0.945129 134664.1
 1973  8407.9167  3.40247  -65.580   -1.539 464.805  12.141873  82039.8  -7.933   0.043   1.048808 171041.4
 1973  8407.9583  3.40275  -65.576   -1.539 475.587   8.021264  71261.8  -8.546   0.747   0.692759 148578.1
 1973  8408.0000  3.40303  -65.571   -1.539 478.918  10.640360 112568.5  -9.441   2.800   0.918808 234712.6
 1973  8408.0417  3.40331  -65.566   -1.539 468.933  10.816848 106340.7 -10.811   0.959   0.933896 221738.1
 1973  8408.0833  3.40358  -65.562   -1.539 476.321   7.894896  70384.1  -8.394   0.488   0.681512 146769.8
 1973  8408.2083  3.40441  -65.548   -1.538 467.593   5.822291  45900.7  -6.782  -4.453   0.502353  95729.3
 1973  8408.4167  3.40580  -65.525   -1.538 508.133   2.047562  15788.3  -3.350   0.347   0.176522  32935.7
 1973  8408.6667  3.40746  -65.497   -1.537 501.125   2.491272  19074.1  -4.009  -1.233   0.214565  39801.7
 1973  8408.7083  3.40774  -65.493   -1.537 506.187   2.726358  20491.2  -4.482   1.164   0.234774  42761.0
 1973  8408.7500  3.40802  -65.488   -1.537 498.252   3.001823  22988.6  -4.741  -0.885   0.258453  47974.9
 1973  8408.7917  3.40829  -65.483   -1.537 496.734   2.653179  20260.3  -5.408  -0.528   0.228398  42283.3
 1973  8408.8333  3.40857  -65.479   -1.537 489.246   2.591569  22099.2  -4.851  -0.477   0.223058  46123.2
 1973  8408.9167  3.40913  -65.470   -1.537 500.968   2.320640  23290.5  -4.602   0.283   0.199674  48614.4
 1973  8408.9583  3.40940  -65.465   -1.536 486.157   2.081946  16760.7  -4.222  -0.206   0.179107  34986.3
 1973  8409.2500  3.41134  -65.433   -1.536 491.064   2.187368  13548.6  -4.187  -1.384   0.187963  28291.0
 1973  8421.3750  3.49092  -64.126   -1.503 345.579   7.324241  10156.6  -2.078  -1.081   0.601012  21503.6
 1973  8421.4167  3.49119  -64.122   -1.503 346.806   6.744183   8666.1  -2.060  -1.052   0.553328  18348.7
 1973  8421.4583  3.49146  -64.118   -1.503 349.389   4.941064   7328.0  -0.884  -0.466   0.405328  15516.3
 1973  8421.5833  3.49227  -64.104   -1.503 362.145  11.759685  11503.8  -1.489  -2.349   0.964229  24361.6
 1973  8421.7917  3.49362  -64.083   -1.502 367.333  10.655461   9626.1   0.533   0.179   0.873013  20390.0
 1973  8421.8750  3.49416  -64.074   -1.502 366.584  11.973418   8318.6   0.793  -0.074   0.980691  17622.0
 1973  8421.9583  3.49470  -64.065   -1.502 368.105  13.449969   6923.3   1.625  -0.492   1.101288  14667.6
 1973  8422.1250  3.49578  -64.047   -1.501 375.744   8.687385   4526.0   1.759   0.534   0.710887   9590.6
 1973  8422.1667  3.49605  -64.043   -1.501 381.828   9.218955   5897.1   2.907  -0.778   0.754269  12496.4
 1973  8422.2083  3.49632  -64.039   -1.501 382.056  17.287615   5899.8   2.875  -0.835   1.414206  12502.7
 1973  8422.3750  3.49740  -64.021   -1.501 396.562   9.432329   5201.7   4.058   2.135   0.771132  11025.3
 1973  8422.4583  3.49794  -64.013   -1.500 412.847  10.481380  19948.8   1.659   2.918   0.856632  42286.8
 1973  8422.6250  3.49902  -63.995   -1.500 401.326  11.498037  11454.9   2.208   2.584   0.939143  24286.1
 1973  8423.0417  3.50171  -63.951   -1.499 407.269  11.079882  16470.9   1.773   1.199   0.903595  34937.0
